record_id,sample_id,source_dataset,source_path,file_name,file_ext,source_subtype_dir,family_label,subtype_label,chmusic_class_id,content_type,normalized_base_name,audio_sha256,audio_fingerprint_id,performer_or_recording_id,recording_group_id,grouping_method,take_id,is_near_duplicate,split_seed,split,duration_sec,sample_rate_hz,channels,bit_depth,integrated_loudness_lufs,rms_db,silence_ratio,clipping_ratio,has_vocal,is_decodable,manual_review_required,manual_review_status,sample_status,applied_rule_ids,notes
ccm_001660,ccm_suona_0135,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法 （biyao） 第一遍.wav,【唢呐】演奏技法 （biyao） 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 （biyao）,97ae26611de3fe7ba2afc96cc970adb99bdae7f1ba36bed4fdfe449d0216b701,8f5221e16159cc33284304037743173792136fa93749dbc00dddd928290ae97a,ccm_suona_G0081,ccm_suona_G0081,filename_rule,1,false,1,train,5.402167,48000,1,16,,,0.100372,0.0,false,true,false,,keep,,
ccm_001661,ccm_suona_0136,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】音阶 中速 力度强 第一遍.wav,【唢呐】音阶 中速 力度强 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,controlled,【唢呐】音阶 中速 力度强,732fd2fb7d452e5c9b16cf18877217832bfe819f63e850dbac4584f606c2fbb1,9029f1a2a49fedac878eed818ab9103cc8df69ef6eabb24a4d57c22080a3a0a6,ccm_suona_G0082,ccm_suona_G0082,filename_rule,1,true,1,val,16.773417,48000,1,16,,,0.202388,0.0,false,true,false,,keep,,
ccm_001663,ccm_suona_0138,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】音阶 慢速 力度中强 第一遍.wav,【唢呐】音阶 慢速 力度中强 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,controlled,【唢呐】音阶 慢速 力度中强,33c4fdab768dd4e98efb17bd3333974ac06fe7c6f0314bcb78a7d03b4ef0a671,558b6964a1690277d7ec2541d0d2228f5045ea31702371164e778da0e97f189c,ccm_suona_G0083,ccm_suona_G0083,filename_rule,1,true,1,train,20.776187,48000,1,16,,,0.157514,0.0,false,true,false,,keep,,
ccm_001665,ccm_suona_0140,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】音阶 慢速 力度弱 第一遍.wav,【唢呐】音阶 慢速 力度弱 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,controlled,【唢呐】音阶 慢速 力度弱,b9c55c6c91500ff81401237ab1e63c1b17fd2f3fc69d6d06323d6df6579b1d02,f4b2a2b78e7dab31b95ed594dbbd02a77e87375b008ba1145c1d96a3a08edda4,ccm_suona_G0084,ccm_suona_G0084,whitespace_variant_merge,1,true,1,train,23.181229,48000,1,16,,,0.596287,0.0,false,true,false,,keep,,
ccm_001667,ccm_suona_0143,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】音阶 慢速 力度强 第一遍.wav,【唢呐】音阶 慢速 力度强 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,controlled,【唢呐】音阶 慢速 力度强,c335e655f25ad2de9ac0ce1cf7d2e03f6eac694bb91ccc5638cf8dfea1b9106d,9b9204cf72e6cd75932788c0d342ada8be7f03a8becacc44c6c07272a65ae053,ccm_suona_G0085,ccm_suona_G0085,filename_rule,1,true,1,val,22.845167,48000,1,16,,,0.211126,0.0,false,true,false,,keep,,
ccm_001669,ccm_suona_0145,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】音阶 自然衰减 力度中强 第一遍.wav,【唢呐】音阶 自然衰减 力度中强 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,controlled,【唢呐】音阶 自然衰减 力度中强,721f7416c8fbfb79a09260db89312eaa568f481de9cfd0de505da680e2d2ba41,452f60263441e53f3368d6fd3141f1de4e0415fcd191673921da929314e2b2b0,ccm_suona_G0086,ccm_suona_G0086,filename_rule,1,true,1,train,35.407292,48000,1,16,,,0.242441,0.0,false,true,false,,keep,,
ccm_004397,ccm_suona_0147,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】演奏技法 打音 第一遍.wav,【长唢呐】演奏技法 打音 第一遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,technique,【长唢呐】演奏技法 打音,f1f98f6e15b65c6c54ea54ffe6ed8a6aee2c84362ca55e42e28bd23b900c965a,a093f9d724b567f218b7d955ae043036bff64e6c057f3df0bc5d3b56067db055,ccm_suona_G0087,ccm_suona_G0087,filename_rule,1,true,1,train,19.036667,44100,1,16,,,0.270242,0.0,false,true,false,,keep,,
ccm_004399,ccm_suona_0149,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】演奏技法 滑音 第一遍.wav,【长唢呐】演奏技法 滑音 第一遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,technique,【长唢呐】演奏技法 滑音,49ff96e453a2178a3fcb444eba4101db9f6a4b1140777a77ea819c9bded44890,0f69dcbef64a1ec113bbda1dd2fdffb792b4bb8509166be83024fe4dad4064ad,ccm_suona_G0088,ccm_suona_G0088,filename_rule,1,true,1,test,16.361043,44100,1,16,,,0.29131,0.0,false,true,false,,keep,,
ccm_004401,ccm_suona_0151,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】演奏技法 连音 第一遍.wav,【长唢呐】演奏技法 连音 第一遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,technique,【长唢呐】演奏技法 连音,a4b554172b333d6a72f73842e622e5bcf38829f5d65fe42c1dd0ac8ade38cf97,b7868324acc0b10f9247abff1be9675b49fe88cfb725a41ad5ec35192b0b1aa0,ccm_suona_G0089,ccm_suona_G0089,filename_rule,1,true,1,train,7.666644,44100,1,16,,,0.133333,0.0,false,true,false,,keep,,
ccm_004403,ccm_suona_0153,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】演奏技法 长音 第一遍.wav,【长唢呐】演奏技法 长音 第一遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,technique,【长唢呐】演奏技法 长音,78cee3b40c2ff5f1f8abb349c9eaed361b5794a63e0057c3b7c11824f7c99472,67744d4665530394d5682b67305ff1569502d639f73cd9683e1b681bc25744a8,ccm_suona_G0090,ccm_suona_G0090,filename_rule,1,true,1,train,26.145601,44100,1,16,,,0.368925,0.0,false,true,false,,keep,,
ccm_004405,ccm_suona_0155,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】演奏技法 颤音 第一遍.wav,【长唢呐】演奏技法 颤音 第一遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,technique,【长唢呐】演奏技法 颤音,233c3119f1e2d5834f9f9a5fdfb36d9995196d55ff5090716bbc51ba93f96d5d,63659179c1dd2c237b64de7a0f164cb7b3c99610331709cf636f87506c6b253d,ccm_suona_G0091,ccm_suona_G0091,filename_rule,1,true,1,train,21.52229,44100,1,16,,,0.394884,0.0,false,true,false,,keep,,
ccm_004407,ccm_suona_0157,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】筒音 自然衰减 力度中强 第一遍.wav,【长唢呐】筒音 自然衰减 力度中强 第一遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,controlled,【长唢呐】筒音 自然衰减 力度中强,f3b948cfaa2b254da864306f054a1fc321436bae19d87a72f4970babc8e45980,124be2632fb4396697d70acdcf4d5ee98de887014a2997d5fe9884eef9861713,ccm_suona_G0092,ccm_suona_G0092,filename_rule,1,true,1,train,4.342834,44100,1,16,,,0.305556,0.0,false,true,false,,keep,,
ccm_004409,ccm_suona_0159,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】筒音 自然衰减 力度弱 第一遍.wav,【长唢呐】筒音 自然衰减 力度弱 第一遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,controlled,【长唢呐】筒音 自然衰减 力度弱,2472228d3badd1bc8982fbb0bc25963e2e206c3284693a6841cc3b66d7542162,c5e9dffdc84a96615bfd0358bcd3c5787b62561cdd3dad6b1b286aeb0a19062f,ccm_suona_G0093,ccm_suona_G0093,filename_rule,1,true,1,train,4.396485,44100,1,16,,,0.376712,0.0,false,true,false,,keep,,
ccm_004411,ccm_suona_0161,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】筒音 自然衰减 力度强 第一遍.wav,【长唢呐】筒音 自然衰减 力度强 第一遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,controlled,【长唢呐】筒音 自然衰减 力度强,ac4ff524450b0e3090a74f554672dbdb3cbcbea5a8999764ba1ac2b80e062bce,eff4fccd103a2c3905366ebc059a4c6846412a6d879b45912782fb5ac815b381,ccm_suona_G0094,ccm_suona_G0094,filename_rule,1,true,1,train,4.485692,44100,1,16,,,0.308725,0.0,false,true,false,,keep,,
ccm_004413,ccm_suona_0163,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】音阶 中速 力度强 第一遍.wav,【长唢呐】音阶 中速 力度强 第一遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,controlled,【长唢呐】音阶 中速 力度强,fdbbfcdc96a9c18028d219d55592e856bb9cfa2050afd7d6131351f747be2459,1ec74d68e25213e29c77004075a0159e614942a8a4f4079e179a2d325f942090,ccm_suona_G0095,ccm_suona_G0095,filename_rule,1,true,1,train,31.721791,44100,1,16,,,0.408517,0.0,false,true,false,,keep,,
ccm_004415,ccm_suona_0165,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】音阶 自然衰减 力度中强 第一遍.wav,【长唢呐】音阶 自然衰减 力度中强 第一遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,controlled,【长唢呐】音阶 自然衰减 力度中强,8d45518a62654f9d9027e1ed113af890603db3dee6b2ac7021a35330e67d64dd,2f6e0934a3509e1250182cd157efc41906a7cb94ae148455f1b78e1ca311291d,ccm_suona_G0096,ccm_suona_G0096,filename_rule,1,true,1,train,61.034943,44100,1,16,,,0.286347,0.0,false,true,false,,keep,,
ccm_004417,ccm_suona_0167,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】音阶 速度慢 力度中强 第一遍.wav,【长唢呐】音阶 速度慢 力度中强 第一遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,controlled,【长唢呐】音阶 速度慢 力度中强,332d8e63d3c0a3dc579caef7e45f962cf045c0cdbf9215507dbd7139109bf25b,5ebfe523bded5acb88883b0fedf1d2faf55d3cbd958085e5fd66f8366b0abc44,ccm_suona_G0097,ccm_suona_G0097,filename_rule,1,true,1,train,44.697574,44100,1,16,,,0.518577,0.0,false,true,false,,keep,,
ccm_004419,ccm_suona_0169,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】音阶 速度慢 力度弱 第一遍.wav,【长唢呐】音阶 速度慢 力度弱 第一遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,controlled,【长唢呐】音阶 速度慢 力度弱,2d5bf73d99d53c7f0a2e1fed0e9ee956fe2390bdf2095b7ac34fe0dff2fe9da1,af819343d2dbf06b06a746675e0c00eabb3499e229464fc4d592295a826bc1dc,ccm_suona_G0098,ccm_suona_G0098,filename_rule,1,true,1,test,46.65059,44100,1,16,,,0.502037,0.0,false,true,false,,keep,,
ccm_004421,ccm_suona_0171,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】音阶 速度慢 力度强 第一遍.wav,【长唢呐】音阶 速度慢 力度强 第一遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,controlled,【长唢呐】音阶 速度慢 力度强,1cbb07fc45c86115ae908b1bfd366e89899c6954bac227931206242c7800b494,47afdecbd6c808b3926cca178e3d88b6d049b73e21109f68b3e46c2b8bceabec,ccm_suona_G0099,ccm_suona_G0099,filename_rule,1,true,1,train,60.47619,44100,1,16,,,0.243798,0.0,false,true,false,,keep,,
ccm_004751,ccm_suona_0173,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音唢呐/【高音唢呐】演奏技法 华彩 第一遍.wav,【高音唢呐】演奏技法 华彩 第一遍.wav,.wav,高音唢呐,唢呐,高音唢呐,-1,technique,【高音唢呐】演奏技法 华彩,41239db8b388e231520fbf75e4f87858474603e89b45d8b253ed31bf14e23598,471c7130606dfed753686a73aa1f65475662384072295926eb3ff22e762574a2,ccm_suona_G0100,ccm_suona_G0100,filename_rule,1,true,1,val,19.638231,44100,1,16,,,0.11213,0.0,false,true,false,,keep,,
ccm_004753,ccm_suona_0175,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音唢呐/【高音唢呐】演奏技法 打音 连打 第一遍.wav,【高音唢呐】演奏技法 打音 连打 第一遍.wav,.wav,高音唢呐,唢呐,高音唢呐,-1,technique,【高音唢呐】演奏技法 打音 连打,b097964a728d66da087bd92bea62d5ee785441792a669d6b724618eab69bef3c,4ee55d42991a14ae39cb790f672ac94e8ef0784b5a8ca035def9fd7e571e9c03,ccm_suona_G0101,ccm_suona_G0101,filename_rule,1,true,1,train,3.180249,44100,1,16,,,0.360759,0.0,false,true,false,,keep,,
ccm_004755,ccm_suona_0177,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音唢呐/【高音唢呐】演奏技法 连音 第一遍.wav,【高音唢呐】演奏技法 连音 第一遍.wav,.wav,高音唢呐,唢呐,高音唢呐,-1,technique,【高音唢呐】演奏技法 连音,23ef3e4183d122b409124ee79e256c9115885241e078067ee4841052e411f2ad,b9c48e62ea79b311d1a165a5cdd2030245044a292d6186c20a8714a76139b52c,ccm_suona_G0102,ccm_suona_G0102,filename_rule,1,true,1,val,4.430612,44100,1,16,,,0.417234,0.0,false,true,false,,keep,,
ccm_004757,ccm_suona_0179,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音唢呐/【高音唢呐】演奏技法 长音 第一遍.wav,【高音唢呐】演奏技法 长音 第一遍.wav,.wav,高音唢呐,唢呐,高音唢呐,-1,technique,【高音唢呐】演奏技法 长音,bac83527b714b75a6d433cb2776abd2d3ffb0f48116315b1066771caac8168ba,9b75160f588ce0218a3f6697e23e9078d305f53ef786562362bae7502a3e3678,ccm_suona_G0103,ccm_suona_G0103,filename_rule,1,true,1,val,8.64907,44100,1,16,,,0.297798,0.0,false,true,false,,keep,,
ccm_004759,ccm_suona_0181,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音唢呐/【高音唢呐】演奏技法 颤音 第一遍.wav,【高音唢呐】演奏技法 颤音 第一遍.wav,.wav,高音唢呐,唢呐,高音唢呐,-1,technique,【高音唢呐】演奏技法 颤音,b809557ef02d3243533265b0f307f10bf7b8a8254604d7d2e25f836c9e441996,36c38b2c78a72e217abf78fa0b6b04f00fd6a07f65b69a8fb357ca132ffa1cfb,ccm_suona_G0104,ccm_suona_G0104,filename_rule,1,true,1,train,6.556054,44100,1,16,,,0.460245,0.0,false,true,false,,keep,,
ccm_004761,ccm_suona_0183,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音唢呐/【高音唢呐】筒音 自然衰减 力度中强 第一遍.wav,【高音唢呐】筒音 自然衰减 力度中强 第一遍.wav,.wav,高音唢呐,唢呐,高音唢呐,-1,controlled,【高音唢呐】筒音 自然衰减 力度中强,ee55e683c27efd92fe526fead839f0dd678ac9f47d81245e624de57f0840aff7,95698b60936eab4e6f5363c3a3c2f50e11e70f9a63e2644efbdf8b1170521091,ccm_suona_G0105,ccm_suona_G0105,filename_rule,1,true,1,test,3.790363,44100,1,16,,,0.448276,0.0,false,true,false,,keep,,
ccm_004763,ccm_suona_0185,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音唢呐/【高音唢呐】筒音 自然衰减 力度弱 第一遍.wav,【高音唢呐】筒音 自然衰减 力度弱 第一遍.wav,.wav,高音唢呐,唢呐,高音唢呐,-1,controlled,【高音唢呐】筒音 自然衰减 力度弱,cedfc3ab93691a59798b879861ee7e05d558dea809b2f4b5437a23548c370c24,8fdc52ee9cc36e598864fed6e354c0a0bd1aab321799371efe853df1d2a19130,ccm_suona_G0106,ccm_suona_G0106,filename_rule,1,true,1,train,4.069478,44100,1,16,,,0.469136,0.0,false,true,false,,keep,,
ccm_004765,ccm_suona_0187,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音唢呐/【高音唢呐】筒音 自然衰减 力度强 第一遍.wav,【高音唢呐】筒音 自然衰减 力度强 第一遍.wav,.wav,高音唢呐,唢呐,高音唢呐,-1,controlled,【高音唢呐】筒音 自然衰减 力度强,b22a0990d730608138afcf96a6724d2fba8509d596c2da2d4b234a5b38916b8c,b544d74cafc72827fab87a1f3f05cbdfa805c678cffb2a4bfba6bb5eb18d4cd5,ccm_suona_G0107,ccm_suona_G0107,filename_rule,1,true,1,train,4.099955,44100,1,16,,,0.370098,0.0,false,true,false,,keep,,
ccm_004767,ccm_suona_0189,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音唢呐/【高音唢呐】音阶 中速 力度强 第一遍.wav,【高音唢呐】音阶 中速 力度强 第一遍.wav,.wav,高音唢呐,唢呐,高音唢呐,-1,controlled,【高音唢呐】音阶 中速 力度强,80c2ac7cd2329b6974dcd8b5ba4bc2574c32fc8eaf8e96ae6648ceae5c8a72d4,c70bbd33ee267a332eadacf72bee30aa23bc15c6446cf51fb62426eacb343037,ccm_suona_G0108,ccm_suona_G0108,filename_rule,1,true,1,train,9.150159,44100,1,16,,,0.296824,0.0,false,true,false,,keep,,
ccm_004769,ccm_suona_0191,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/高音唢呐/【高音唢呐】音阶 自然衰减 力度中强 第一遍.wav,【高音唢呐】音阶 自然衰减 力度中强 第一遍.wav,.wav,高音唢呐,唢呐,高音唢呐,-1,controlled,【高音唢呐】音阶 自然衰减 力度中强,2901b4c8310159c73d48129786f1991612fd2790eca0a6ad2fccd77d99171a05,bbc86896650afb173765f1411d9ed1860a641e2794e1e10778950948fe74edf0,ccm_suona_G0109,ccm_suona_G0109,filename_rule,1,true,1,train,24.72,44100,1,16,,,0.592308,0.0,false,true,false,,keep,,
ccm_000308,ccm_zhongruan_0001,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中阮/【中阮】单弦音阶 力度中 弹技法 指音 第一遍.wav,【中阮】单弦音阶 力度中 弹技法 指音 第一遍.wav,.wav,中阮,中阮,中阮,-1,technique,【中阮】单弦音阶 力度中 弹技法 指音,b03192478feaee1dae9a9bac413b3133888f37d1f9e27892e3c082d4445b24e8,8bfcf4abe0b0b56537bc1e820a636b2a99af06cf0c73d6405dd70265490051fd,ccm_zhongruan_G0001,ccm_zhongruan_G0001,filename_rule,1,true,1,train,334.072854,48000,1,16,,,0.887652,0.0,false,true,false,,keep,,
ccm_000309,ccm_zhongruan_0002,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中阮/【中阮】单弦音阶 力度中 弹技法 指音 第二遍.wav,【中阮】单弦音阶 力度中 弹技法 指音 第二遍.wav,.wav,中阮,中阮,中阮,-1,technique,【中阮】单弦音阶 力度中 弹技法 指音,b66752eca8a34cfeb56c918c134f1e68f2de91389e04c26c27bfa2f604aa5df2,1896db726883dc478dfddcd022752fab154360cf373a6f95ab6adf955f183931,ccm_zhongruan_G0001,ccm_zhongruan_G0001,filename_rule,2,true,1,train,335.755667,48000,1,16,,,0.897301,0.0,false,true,false,,keep,,
ccm_000313,ccm_zhongruan_0006,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中阮/【中阮】单弦音阶 力度强  弹技法 指音 第一遍.wav,【中阮】单弦音阶 力度强  弹技法 指音 第一遍.wav,.wav,中阮,中阮,中阮,-1,technique,【中阮】单弦音阶 力度强 弹技法 指音,2ae63a424f48618ed57ca997d8c2032244a50c4bcef18a35648de89fdb1b13c3,1dc704ebf7ead1a1d36ff63fe06002906b2378d831092fa8e88a65b188e695f2,ccm_zhongruan_G0004,ccm_zhongruan_G0004,filename_rule,1,true,1,train,336.884146,48000,1,16,,,0.873805,0.0,false,true,false,,keep,,
ccm_000314,ccm_zhongruan_0007,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中阮/【中阮】单弦音阶 力度强 弹技法 指音 第二遍.wav,【中阮】单弦音阶 力度强 弹技法 指音 第二遍.wav,.wav,中阮,中阮,中阮,-1,technique,【中阮】单弦音阶 力度强 弹技法 指音,1f1e49edc15636a2127a15c489c72c758b749aea14b6d463925c359395cfb71a,103da9f1dbcafd74adcc79f6f9edf6d15a416f0854c634f792be7d35c4536e84,ccm_zhongruan_G0004,ccm_zhongruan_G0004,filename_rule,2,true,1,train,332.950521,48000,1,16,,,0.876941,0.0,false,true,false,,keep,,
ccm_000319,ccm_zhongruan_0012,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中阮/【中阮】空弦音 自然衰减 力度强 弹技法 第一遍.wav,【中阮】空弦音 自然衰减 力度强 弹技法 第一遍.wav,.wav,中阮,中阮,中阮,-1,technique,【中阮】空弦音 自然衰减 力度强 弹技法,62970078feaa299fbfc1bf5eb67ed84d36f1c8490f0aa45a0036b02aa377d323,9ac6bbdaaa0b733956bf5ac6eec7c570cafdf055493329fbdcd87311788487fe,ccm_zhongruan_G0007,ccm_zhongruan_G0007,filename_rule,1,true,1,val,61.261083,48000,1,16,,,0.911332,0.0,false,true,false,,keep,,
ccm_000320,ccm_zhongruan_0013,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中阮/【中阮】空弦音 自然衰减 力度强 弹技法 第二遍.wav,【中阮】空弦音 自然衰减 力度强 弹技法 第二遍.wav,.wav,中阮,中阮,中阮,-1,technique,【中阮】空弦音 自然衰减 力度强 弹技法,8732248d6139faa4ae28a4ad2a652a86cd10a7a27778e685fe808d32183a9f74,28a51163f04ba0b3f49e8f00ed677913a47d0a2a6695f112e0e868d0dacb2de9,ccm_zhongruan_G0007,ccm_zhongruan_G0007,filename_rule,2,true,1,val,64.691937,48000,1,16,,,0.906757,0.0,false,true,false,,keep,,
ccm_000321,ccm_zhongruan_0014,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中阮/【中阮】跨弦音阶 力度中 弹技法 指音 第一遍.wav,【中阮】跨弦音阶 力度中 弹技法 指音 第一遍.wav,.wav,中阮,中阮,中阮,-1,technique,【中阮】跨弦音阶 力度中 弹技法 指音,fcf677d61fef4314f33577b8c97f2eca81d732c6f61ff6cbfa29be0962a38013,c4485bdb5edffacd7c5d6051e6743611f76747a29fb04f947f99ab0e498fc96e,ccm_zhongruan_G0008,ccm_zhongruan_G0008,filename_rule,1,true,1,val,153.765896,48000,1,16,,,0.907772,0.0,false,true,false,,keep,,
ccm_000322,ccm_zhongruan_0015,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中阮/【中阮】跨弦音阶 力度中 弹技法 指音 第二遍.wav,【中阮】跨弦音阶 力度中 弹技法 指音 第二遍.wav,.wav,中阮,中阮,中阮,-1,technique,【中阮】跨弦音阶 力度中 弹技法 指音,a7a742dcd5020dca67f3d68cafb0db3aa3382d950750ea0c658f9c50ed552b92,db65fc11de9e10bc08127e8092c769b5985bf4d9935f66e6c1c6679882f40c67,ccm_zhongruan_G0008,ccm_zhongruan_G0008,filename_rule,2,true,1,val,154.002458,48000,1,16,,,0.895896,0.0,false,true,false,,keep,,
ccm_000324,ccm_zhongruan_0017,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中阮/【中阮】跨弦音阶 力度弱 弹技法 指音 第一遍.wav,【中阮】跨弦音阶 力度弱 弹技法 指音 第一遍.wav,.wav,中阮,中阮,中阮,-1,technique,【中阮】跨弦音阶 力度弱 弹技法 指音,93a21d860e0123030e138ae34035601988574552165021ed8e21050fc2bd7077,350b78e7b892624c5cff433fccaf1d72f2469c8e2800ec26b5fa4cc096967a66,ccm_zhongruan_G0010,ccm_zhongruan_G0010,filename_rule,1,true,1,train,158.25775,48000,1,16,,,0.906408,0.0,false,true,false,,keep,,
ccm_000328,ccm_zhongruan_0021,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中阮/【中阮】跨弦音阶 力度强 弹技法 指音 第一遍.wav,【中阮】跨弦音阶 力度强 弹技法 指音 第一遍.wav,.wav,中阮,中阮,中阮,-1,technique,【中阮】跨弦音阶 力度强 弹技法 指音,ada56be6dd655906479b29b4a5914b78f933a704694df4fdbbea3c96b61824a7,fafe528829e48040d1bac04fbd9e6294bf64c09ec14d3f62c6153a2ba9c3271b,ccm_zhongruan_G0012,ccm_zhongruan_G0012,filename_rule,1,true,1,train,153.938729,48000,1,16,,,0.877469,0.0,false,true,false,,keep,,
ccm_000329,ccm_zhongruan_0022,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中阮/【中阮】跨弦音阶 力度强 弹技法 指音 第二遍.wav,【中阮】跨弦音阶 力度强 弹技法 指音 第二遍.wav,.wav,中阮,中阮,中阮,-1,technique,【中阮】跨弦音阶 力度强 弹技法 指音,5ca4f73699a54ab0752cb655241729ac2916b3262a2a6fd52582a734d3382f21,de47579d0b62dfabba3575453e5b110adaef35084eeb53428c4cde216d0e2973,ccm_zhongruan_G0012,ccm_zhongruan_G0012,filename_rule,2,true,1,train,158.967583,48000,1,16,,,0.865115,0.0,false,true,false,,keep,,
ccm_000330,ccm_zhongruan_0023,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/中阮/【中阮】跨弦音阶 力度强 挑技法 指音 第一遍.wav,【中阮】跨弦音阶 力度强 挑技法 指音 第一遍.wav,.wav,中阮,中阮,中阮,-1,technique,【中阮】跨弦音阶 力度强 挑技法 指音,2fab1b29bcd1179de72754e1f520227167a3fbf661fa4b59eb8f3e1ebac04cbe,0a80318d733edb227319c39eb28f19b84a2ad51afe3c16068153d93f3ee92e54,ccm_zhongruan_G0013,ccm_zhongruan_G0013,filename_rule,1,true,1,train,153.575375,48000,1,16,,,0.91645,0.0,false,true,false,,keep,,
