record_id,sample_id,source_dataset,source_path,file_name,file_ext,source_subtype_dir,family_label,subtype_label,chmusic_class_id,content_type,normalized_base_name,audio_sha256,audio_fingerprint_id,performer_or_recording_id,recording_group_id,grouping_method,take_id,is_near_duplicate,duplicate_of,duration_sec,sample_rate_hz,channels,bit_depth,integrated_loudness_lufs,rms_db,silence_ratio,clipping_ratio,has_vocal,is_decodable,manual_review_required,manual_review_status,sample_status,drop_reason,applied_rule_ids,notes
ccm_001635,ccm_suona_0110,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技巧 燕音 第二遍.wav,【唢呐】演奏技巧 燕音 第二遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技巧 燕音,19c6634d8bb64e5b709d1a58cd0076d8bed8ae22d67bce07f9ff8e8c522f9b6f,f89def87cf67fa2d821475a3f27f87baaa177243c0db830a84fecf8dafb3a603,ccm_suona_G0060,ccm_suona_G0060,filename_rule,2,true,ccm_001634,14.358438,48000,1,16,,,0.369596,0.0,false,true,false,,drop,redundant_near_duplicate,D10,
ccm_001636,ccm_suona_0111,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技巧 甸瑟音 第一遍.wav,【唢呐】演奏技巧 甸瑟音 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技巧 甸瑟音,e9b6c9ab17ee6227cf8d5ac65b235a14c9d2e9cb691050efcdd5612bd961129a,8b7e40bff53cb7299079987efa8efe944cc3746691f0c7b26e3bb147af4830b4,ccm_suona_G0061,ccm_suona_G0061,filename_rule,1,true,,7.764625,48000,1,16,,,0.419897,0.0,false,true,false,,keep,,,
ccm_001637,ccm_suona_0112,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技巧 甸瑟音 第二遍.wav,【唢呐】演奏技巧 甸瑟音 第二遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技巧 甸瑟音,9eef469b6355c40d82c612b2ec34a6aa01131e1907acb782af9846e133225480,3e512c68d5b87781ccae328cba2ef81078b82c8972bda221333864259a4f4ccc,ccm_suona_G0061,ccm_suona_G0061,filename_rule,2,true,ccm_001636,6.925833,48000,1,16,,,0.334298,0.0,false,true,false,,drop,redundant_near_duplicate,D10,
ccm_001638,ccm_suona_0113,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技巧 花舌 第一遍.wav,【唢呐】演奏技巧 花舌 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技巧 花舌,2c1959e19476e5658f648714da271002fc0e8a0a8dec06286014305afdb06706,e58d50023415613e6cb946858b96520715b6765006ea893895246c7fbd2ba38a,ccm_suona_G0062,ccm_suona_G0062,filename_rule,1,true,,14.558813,48000,1,16,,,0.321871,0.0,false,true,false,,keep,,,
ccm_001639,ccm_suona_0114,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技巧 花舌 第二遍.wav,【唢呐】演奏技巧 花舌 第二遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技巧 花舌,a017d81b1db2aafb4cc0d2ddca9167a5567524cfa03e71f9edb4c798b7fb120c,8e6920352d2091cde757f623ca6127fdcddc344d2abe309c693ad9dfef665420,ccm_suona_G0062,ccm_suona_G0062,filename_rule,2,true,ccm_001638,14.233063,48000,1,16,,,0.37931,0.0,false,true,false,,drop,redundant_near_duplicate,D10,
ccm_001640,ccm_suona_0115,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技巧 花舌[第二种] 第一遍.wav,【唢呐】演奏技巧 花舌[第二种] 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技巧 花舌[第二种],e9206e984f9f466c630edd19d45b725f223a8cbb9234d9037ef4f4645cb13546,055ab8ffcb2b52f9e4b4900d51d3907ead94a05d43f7cce41dc29da47e85373c,ccm_suona_G0063,ccm_suona_G0063,filename_rule,1,true,,6.652292,48000,1,16,,,0.337858,0.0,false,true,false,,keep,,,
ccm_001641,ccm_suona_0116,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技巧 花舌[第二种] 第二遍.wav,【唢呐】演奏技巧 花舌[第二种] 第二遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技巧 花舌[第二种],f51ead82feda4bf64dec8e03e4691186bba7b67eaed735f4c9dab817965e2561,fa777fcb7fc37a02c89193c84765dcb95422e93b9abc882eba646e5cb0487842,ccm_suona_G0063,ccm_suona_G0063,filename_rule,2,true,ccm_001640,6.52875,48000,1,16,,,0.333333,0.0,false,true,false,,drop,redundant_near_duplicate,D10,
ccm_001642,ccm_suona_0117,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技巧 鼓音 第一遍.wav,【唢呐】演奏技巧 鼓音 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技巧 鼓音,f3259ab37e2dd17e6b3993e3a0ca4b8172db49d2abfb348370788e8db6304d9f,,ccm_suona_G0064,ccm_suona_G0064,filename_rule,1,true,,7.310854,48000,1,16,,,0.707819,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_001643,ccm_suona_0118,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技巧 鼓音 第二遍.wav,【唢呐】演奏技巧 鼓音 第二遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技巧 鼓音,daca7f8419799d213f69e69f5b6e25ca3bb356936cce7218119c60ea38ced59f,0fd1425669da836afb7df3b77aebdf91448b0a2a51222761e38a4e8749599f99,ccm_suona_G0064,ccm_suona_G0064,filename_rule,2,true,,4.444125,48000,1,16,,,0.414027,0.0,false,true,false,,keep,,,
ccm_001647,ccm_suona_0119,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法 三吐音 第一遍.wav,【唢呐】演奏技法 三吐音 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 三吐音,f908a1f988a042e3275c5b522464b21d537eb44fe49f57547d1750155c3a5224,d9ed89e55faefb5d0d477470f8f589054cfbb0fcc1787428b42a929b63864271,ccm_suona_G0065,ccm_suona_G0065,filename_rule,1,false,,10.763167,48000,1,16,,,0.699255,0.0,false,true,false,,keep,,,
ccm_001648,ccm_suona_0120,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法 单吐 第二遍.wav,【唢呐】演奏技法 单吐 第二遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 单吐,c6e8c02f816b4c1baafcb6dffb0ca214a63cc9580e6873dffeb91ced9d9b8d6e,f3576fb5ae4d410f3a5f1e27f793a9a21d0b3d3ceeabb352a996709cfb277cea,ccm_suona_G0066,ccm_suona_G0066,filename_rule,2,false,,16.566167,48000,1,16,,,0.175831,0.0,false,true,false,,keep,,,
ccm_001649,ccm_suona_0121,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法 双吐音 第一遍.wav,【唢呐】演奏技法 双吐音 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 双吐音,33ba848a25737800a3c947990e777812ec2bd635d2bdf041db3d39cb3ff1a045,b77aeb4379f945b1c9beffde2e9d9ed454b6054f13c361f8477588012863cfaf,ccm_suona_G0067,ccm_suona_G0067,filename_rule,1,false,,11.380771,48000,1,16,,,0.675176,0.0,false,true,false,,keep,,,
ccm_001650,ccm_suona_0122,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法 哭音 第一遍.wav,【唢呐】演奏技法 哭音 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 哭音,e6898fbea0b827347805f8b5052953b17d6b5f02ad78cdde0b7e2aca248eaf3d,30b8a707a8c3698b6d83c55f65ba82bc7a506cf689f1c4a0aca0053a2363470e,ccm_suona_G0068,ccm_suona_G0068,filename_rule,1,false,,5.059479,48000,1,16,,,0.251984,0.0,false,true,false,,keep,,,
ccm_001651,ccm_suona_0123,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法 啼颤音 第一遍.wav,【唢呐】演奏技法 啼颤音 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 啼颤音,85248ca3b7331c0c517acf63139c5f3b02022d207f5b4810461ed2379d3931d5,b238f9bc03220e28f167cfb5820e6be5adb8bfb587d4dbada5fd56da0ac8580c,ccm_suona_G0069,ccm_suona_G0069,filename_rule,1,false,,24.888083,48000,1,16,,,0.312425,0.0,false,true,false,,keep,,,
ccm_001652,ccm_suona_0124,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法 垫音 第二遍.wav,【唢呐】演奏技法 垫音 第二遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 垫音,d3623190181ec2b8d8d58e699a1e213a968ac68689a9b0fb123888b0e3f1f4c7,7534d777a282702f4ef513ef9b0e7204312787c6b2a358efc461be6c7c51cc23,ccm_suona_G0070,ccm_suona_G0070,filename_rule,2,false,,13.483125,48000,1,16,,,0.294205,0.0,false,true,false,,keep,,,
ccm_001653,ccm_suona_0125,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法 弹舌 第二遍.wav,【唢呐】演奏技法 弹舌 第二遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 弹舌,466817046e6243f3167c1212e6bc1222699b661f44c0db06138d8b12fb86e9b9,e0303e290674e90178a5761aa69518b8950342bc32ffa067c1e3ac0b108a64aa,ccm_suona_G0071,ccm_suona_G0071,filename_rule,2,false,,5.576083,48000,1,16,,,0.473022,0.0,false,true,false,,keep,,,
ccm_001654,ccm_suona_0126,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法 打音 第二遍.wav,【唢呐】演奏技法 打音 第二遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 打音,c56cb10ae3b3ab2d3084401bd45169cd3de4201fc7fc9a1bcc38d3b318c391de,a93171722a5eb213bc3ed15c41b493a0aa0c599a763ff4d4144dc0d655400a0a,ccm_suona_G0072,ccm_suona_G0072,filename_rule,2,false,,26.056687,48000,1,16,,,0.327573,0.0,false,true,false,,keep,,,
ccm_001644,ccm_suona_0127,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法  指揉音 第一遍.wav,【唢呐】演奏技法  指揉音 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 指揉音,fe4cdc2fc5103ac0db805d79ffd950e6ea61e2421d3fd88f79f06fcebbe819cd,8fac0cc3a620ec6e93a632076fb68cc66d07c330bf52eac0041bb5f900f61dee,ccm_suona_G0073,ccm_suona_G0073,filename_rule,1,false,,8.465729,48000,1,16,,,0.235503,0.0,false,true,false,,keep,,,
ccm_001645,ccm_suona_0128,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法  揉压音 第二遍.wav,【唢呐】演奏技法  揉压音 第二遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 揉压音,474c09f12d2b438ded4311a1b62a196eb15ec2035102dd418e01b2f31ee2a006,f67757dd3f54509b3ba140bc6ac43d1c7318f070b9318533316fc75a3f188343,ccm_suona_G0074,ccm_suona_G0074,filename_rule,2,false,,6.213125,48000,1,16,,,0.25525,0.0,false,true,false,,keep,,,
ccm_001655,ccm_suona_0129,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法 气顶音 第一遍.wav,【唢呐】演奏技法 气顶音 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 气顶音,e8922e71e6c3ca9ba47e1b3d83a1d4a249aeb10f8096af25aada05cbce1240ac,0e1a78d6ad8f15058742f9252c096adc96a78c7a2bc580d85c4afc54a3695ebe,ccm_suona_G0075,ccm_suona_G0075,filename_rule,1,false,,14.237479,48000,1,16,,,0.244726,0.0,false,true,false,,keep,,,
ccm_001656,ccm_suona_0130,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法 滑音 第一遍.wav,【唢呐】演奏技法 滑音 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 滑音,ec25307655f563467f85afefdb368fe9d1fa3d97116c41b2ff18f9a47afe4dc8,aad1f2d995c731bcfde62420e3e74303171c0e98f9fecb72464247fa7f547eb4,ccm_suona_G0076,ccm_suona_G0076,filename_rule,1,false,,39.220771,48000,1,16,,,0.23852,0.0,false,true,false,,keep,,,
ccm_001646,ccm_suona_0131,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法  甸音 第一遍.wav,【唢呐】演奏技法  甸音 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 甸音,fb34311667631e506fd590be51813f8345b71dbaa7f92792c93cfacfaf0dc053,45192d3f1d0b212f3c9de9ff65c74c58ab5c12b530ac9b44efd2b7c4be9be7db,ccm_suona_G0077,ccm_suona_G0077,filename_rule,1,false,,18.139396,48000,1,16,,,0.242274,0.0,false,true,false,,keep,,,
ccm_001657,ccm_suona_0132,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法 花舌 第二遍.wav,【唢呐】演奏技法 花舌 第二遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 花舌,636a804a3bc841583d3eb0bceb9d314a06161032c4369ab4cd016f5f88188d31,8cf951f61b9c7af752f02baa7189fa1ca64e6809f4dee6579cc87bc435063a15,ccm_suona_G0078,ccm_suona_G0078,filename_rule,2,false,,22.49575,48000,1,16,,,0.363434,0.0,false,true,false,,keep,,,
ccm_001658,ccm_suona_0133,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法 边瑟音 第一遍.wav,【唢呐】演奏技法 边瑟音 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 边瑟音,a5bedb06ea93ca9b61565a8416bb46983bb74a2fb3f00433c981695313e52cdc,4be750f9f1347bf3424a99136d9a0fc17420f067b9148ddf92e849b4e3c15111,ccm_suona_G0079,ccm_suona_G0079,filename_rule,1,false,,13.764625,48000,1,16,,,0.565502,0.0,false,true,false,,keep,,,
ccm_001659,ccm_suona_0134,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法 齿音 第一遍.wav,【唢呐】演奏技法 齿音 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 齿音,156c23b36d3c5e1d0727617692fe42667ad82f0509c8a654ff847031364ebc3b,08979dd181a65d6abb06102b567bdf3b1bb26f32ec604bb3287e1816865d92cd,ccm_suona_G0080,ccm_suona_G0080,filename_rule,1,false,,3.729875,48000,1,16,,,0.283019,0.0,false,true,false,,keep,,,
ccm_001660,ccm_suona_0135,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】演奏技法 （biyao） 第一遍.wav,【唢呐】演奏技法 （biyao） 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,technique,【唢呐】演奏技法 （biyao）,97ae26611de3fe7ba2afc96cc970adb99bdae7f1ba36bed4fdfe449d0216b701,8f5221e16159cc33284304037743173792136fa93749dbc00dddd928290ae97a,ccm_suona_G0081,ccm_suona_G0081,filename_rule,1,false,,5.402167,48000,1,16,,,0.100372,0.0,false,true,false,,keep,,,
ccm_001661,ccm_suona_0136,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】音阶 中速 力度强 第一遍.wav,【唢呐】音阶 中速 力度强 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,controlled,【唢呐】音阶 中速 力度强,732fd2fb7d452e5c9b16cf18877217832bfe819f63e850dbac4584f606c2fbb1,9029f1a2a49fedac878eed818ab9103cc8df69ef6eabb24a4d57c22080a3a0a6,ccm_suona_G0082,ccm_suona_G0082,filename_rule,1,true,,16.773417,48000,1,16,,,0.202388,0.0,false,true,false,,keep,,,
ccm_001662,ccm_suona_0137,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】音阶 中速 力度强 第二遍.wav,【唢呐】音阶 中速 力度强 第二遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,controlled,【唢呐】音阶 中速 力度强,b7394ab7c40ae6031753edf6c90055bb9af7a49060915e4f85c2429efaff11fe,2f27fde6f03b9c2b93cca63eec8472849db41daeac78b9ba3514ecd4770feda8,ccm_suona_G0082,ccm_suona_G0082,filename_rule,2,true,ccm_001661,15.025979,48000,1,16,,,0.115923,0.0,false,true,false,,drop,redundant_near_duplicate,D10,
ccm_001663,ccm_suona_0138,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】音阶 慢速 力度中强 第一遍.wav,【唢呐】音阶 慢速 力度中强 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,controlled,【唢呐】音阶 慢速 力度中强,33c4fdab768dd4e98efb17bd3333974ac06fe7c6f0314bcb78a7d03b4ef0a671,558b6964a1690277d7ec2541d0d2228f5045ea31702371164e778da0e97f189c,ccm_suona_G0083,ccm_suona_G0083,filename_rule,1,true,,20.776187,48000,1,16,,,0.157514,0.0,false,true,false,,keep,,,
ccm_001664,ccm_suona_0139,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】音阶 慢速 力度中强 第二遍.wav,【唢呐】音阶 慢速 力度中强 第二遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,controlled,【唢呐】音阶 慢速 力度中强,2fa18b231aac7647fd6ab99cd73af5294b875f2c6781a553f5acff13874b1c01,8dda398d5674383a41bf16a3b72ff8261ad32b26bfc87bc1a3e96a47799d0cd1,ccm_suona_G0083,ccm_suona_G0083,filename_rule,2,true,ccm_001663,21.693687,48000,1,16,,,0.355791,0.0,false,true,false,,drop,redundant_near_duplicate,D10,
ccm_001665,ccm_suona_0140,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】音阶 慢速 力度弱 第一遍.wav,【唢呐】音阶 慢速 力度弱 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,controlled,【唢呐】音阶 慢速 力度弱,b9c55c6c91500ff81401237ab1e63c1b17fd2f3fc69d6d06323d6df6579b1d02,f4b2a2b78e7dab31b95ed594dbbd02a77e87375b008ba1145c1d96a3a08edda4,ccm_suona_G0084,ccm_suona_G0084,whitespace_variant_merge,1,true,,23.181229,48000,1,16,,,0.596287,0.0,false,true,false,,keep,,,
ccm_001666,ccm_suona_0141,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】音阶 慢速 力度弱 第二遍.wav,【唢呐】音阶 慢速 力度弱 第二遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,controlled,【唢呐】音阶 慢速 力度弱,7130a4dc39eedeb9dc1dddc0abd4a7304b32c15b57f41f862ef20064a870e6e8,2e96882910d2854ee1aa67af942096db49b09c0df31bde22be09fa1131ea2610,ccm_suona_G0084,ccm_suona_G0084,whitespace_variant_merge,2,true,ccm_001665,21.075437,48000,1,16,,,0.541311,0.0,false,true,false,,drop,redundant_near_duplicate,D10,
ccm_001671,ccm_suona_0142,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】音阶慢速 力度弱 第二遍.wav,【唢呐】音阶慢速 力度弱 第二遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,controlled,【唢呐】音阶慢速 力度弱,343f9205a3971783be0cd3e3378cf8512bd70cf157bad4bd1c000a733761f7e4,06ee12185dd20f21e6affc5b68e88017c190f7bb2d3bd3849cd4a4b96bbacbd5,ccm_suona_G0084,ccm_suona_G0084,whitespace_variant_merge,2,true,ccm_001665,20.924396,48000,1,16,,,0.536364,0.0,false,true,false,,drop,redundant_near_duplicate,D10,
ccm_001667,ccm_suona_0143,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】音阶 慢速 力度强 第一遍.wav,【唢呐】音阶 慢速 力度强 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,controlled,【唢呐】音阶 慢速 力度强,c335e655f25ad2de9ac0ce1cf7d2e03f6eac694bb91ccc5638cf8dfea1b9106d,9b9204cf72e6cd75932788c0d342ada8be7f03a8becacc44c6c07272a65ae053,ccm_suona_G0085,ccm_suona_G0085,filename_rule,1,true,,22.845167,48000,1,16,,,0.211126,0.0,false,true,false,,keep,,,
ccm_001668,ccm_suona_0144,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】音阶 慢速 力度强 第二遍.wav,【唢呐】音阶 慢速 力度强 第二遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,controlled,【唢呐】音阶 慢速 力度强,27b8cf527f13e70e71cac2b2c4a815774faa00ccf0975e96498bdd2676bdc336,1aacc9a645c5fe133add2abb6ec7d1a5c080cd97bf8cbfa710a0079b32b2794f,ccm_suona_G0085,ccm_suona_G0085,filename_rule,2,true,ccm_001667,20.650208,48000,1,16,,,0.121183,0.0,false,true,false,,drop,redundant_near_duplicate,D10,
ccm_001669,ccm_suona_0145,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】音阶 自然衰减 力度中强 第一遍.wav,【唢呐】音阶 自然衰减 力度中强 第一遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,controlled,【唢呐】音阶 自然衰减 力度中强,721f7416c8fbfb79a09260db89312eaa568f481de9cfd0de505da680e2d2ba41,452f60263441e53f3368d6fd3141f1de4e0415fcd191673921da929314e2b2b0,ccm_suona_G0086,ccm_suona_G0086,filename_rule,1,true,,35.407292,48000,1,16,,,0.242441,0.0,false,true,false,,keep,,,
ccm_001670,ccm_suona_0146,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/唢呐2/【唢呐】音阶 自然衰减 力度中强 第二遍.wav,【唢呐】音阶 自然衰减 力度中强 第二遍.wav,.wav,唢呐2,唢呐,唢呐2,-1,controlled,【唢呐】音阶 自然衰减 力度中强,03c7acd6c59bc7acaa946a0a397c8c32ebeb64e49d7057a3446b5137e2039216,8d95cae5b133888d8a95fa097e70df3fbb3e0aa7667445f1567203d421d81411,ccm_suona_G0086,ccm_suona_G0086,filename_rule,2,true,ccm_001669,34.253729,48000,1,16,,,0.286883,0.0,false,true,false,,drop,redundant_near_duplicate,D10,
ccm_004397,ccm_suona_0147,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】演奏技法 打音 第一遍.wav,【长唢呐】演奏技法 打音 第一遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,technique,【长唢呐】演奏技法 打音,f1f98f6e15b65c6c54ea54ffe6ed8a6aee2c84362ca55e42e28bd23b900c965a,a093f9d724b567f218b7d955ae043036bff64e6c057f3df0bc5d3b56067db055,ccm_suona_G0087,ccm_suona_G0087,filename_rule,1,true,,19.036667,44100,1,16,,,0.270242,0.0,false,true,false,,keep,,,
ccm_004398,ccm_suona_0148,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】演奏技法 打音 第二遍.wav,【长唢呐】演奏技法 打音 第二遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,technique,【长唢呐】演奏技法 打音,d350f3e0c4be3da7d93531d3dfd0a0a9bf263cec7dc566455273ec14753d788b,e864bfdeabc097ae22cadf074db45864556363931e6603ac6a58987f3a61747b,ccm_suona_G0087,ccm_suona_G0087,filename_rule,2,true,ccm_004397,19.334853,44100,1,16,,,0.249094,0.0,false,true,false,,drop,redundant_near_duplicate,D10,
ccm_004399,ccm_suona_0149,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】演奏技法 滑音 第一遍.wav,【长唢呐】演奏技法 滑音 第一遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,technique,【长唢呐】演奏技法 滑音,49ff96e453a2178a3fcb444eba4101db9f6a4b1140777a77ea819c9bded44890,0f69dcbef64a1ec113bbda1dd2fdffb792b4bb8509166be83024fe4dad4064ad,ccm_suona_G0088,ccm_suona_G0088,filename_rule,1,true,,16.361043,44100,1,16,,,0.29131,0.0,false,true,false,,keep,,,
ccm_004400,ccm_suona_0150,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】演奏技法 滑音 第二遍.wav,【长唢呐】演奏技法 滑音 第二遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,technique,【长唢呐】演奏技法 滑音,452fb6484665dd199a4ccda56ffd3eb9bcbfc51e3dea645699a989e28344d419,7e46122eb204841bc05844eea4c2e71a341508b7bd3c041d82710555e66de994,ccm_suona_G0088,ccm_suona_G0088,filename_rule,2,true,ccm_004399,16.702971,44100,1,16,,,0.252398,0.0,false,true,false,,drop,redundant_near_duplicate,D10,
ccm_004401,ccm_suona_0151,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/长唢呐/【长唢呐】演奏技法 连音 第一遍.wav,【长唢呐】演奏技法 连音 第一遍.wav,.wav,长唢呐,唢呐,长唢呐,-1,technique,【长唢呐】演奏技法 连音,a4b554172b333d6a72f73842e622e5bcf38829f5d65fe42c1dd0ac8ade38cf97,b7868324acc0b10f9247abff1be9675b49fe88cfb725a41ad5ec35192b0b1aa0,ccm_suona_G0089,ccm_suona_G0089,filename_rule,1,true,,7.666644,44100,1,16,,,0.133333,0.0,false,true,false,,keep,,,
